detectorid,starttime,volume,speed,occupancy,status,dqflags
1345,2011-10-05 19:39:00-07,5,69,3,2,0
1345,2011-10-05 19:39:20-07,7,60,3,2,0
1345,2011-10-05 19:39:40-07,2,58,2,2,0
1345,2011-10-05 19:40:00-07,8,63,7,2,0
1345,2011-10-05 19:40:20-07,0,,0,0,0
1345,2011-10-05 19:40:40-07,0,,0,0,0
1345,2011-10-05 19:41:00-07,1,49,1,2,0
1345,2011-10-05 19:41:20-07,2,65,2,2,0
1345,2011-10-05 19:41:40-07,3,73,2,2,0
1345,2011-10-05 19:42:00-07,2,56,1,2,0
1345,2011-10-05 19:42:20-07,,,,0,0
1345,2011-10-05 19:42:40-07,,,,0,0
1345,2011-10-05 19:43:00-07,,,,0,0
1345,2011-10-05 19:43:20-07,4,73,5,2,0
1345,2011-10-05 19:43:40-07,5,61,4,2,0
1345,2011-10-05 19:44:00-07,6,68,8,2,0
1345,2011-10-05 19:44:20-07,3,67,2,2,0
1345,2011-10-05 19:44:40-07,2,47,1,2,0
1345,2011-10-05 19:45:00-07,5,65,4,2,0
1345,2011-10-05 19:45:20-07,6,62,6,2,0
1345,2011-10-05 19:45:40-07,2,58,1,2,0
1345,2011-10-05 19:46:00-07,1,96,0,3,0
1345,2011-10-05 19:46:20-07,5,74,4,2,0
1345,2011-10-05 19:46:40-07,2,63,1,2,0
1345,2011-10-05 19:47:00-07,1,63,1,2,0
1345,2011-10-05 19:47:20-07,2,55,1,2,0
1345,2011-10-05 19:47:40-07,,,,0,0
1345,2011-10-05 19:48:00-07,,,,0,0
1345,2011-10-05 19:48:20-07,,,,0,0
1345,2011-10-05 19:48:40-07,,,,0,0
1345,2011-10-05 19:49:00-07,,,,0,0
1345,2011-10-05 19:49:20-07,,,,0,0
1345,2011-10-05 19:49:40-07,,,,0,0
1345,2011-10-05 19:50:00-07,,,,0,0
1345,2011-10-05 19:50:20-07,2,68,1,2,0
1345,2011-10-05 19:50:40-07,1,67,1,2,0
1345,2011-10-05 19:51:00-07,4,75,3,2,0
1345,2011-10-05 19:51:20-07,,,,0,0
1345,2011-10-05 19:51:40-07,1,67,0,3,0
1345,2011-10-05 19:52:00-07,1,0,0,3,24
1345,2011-10-05 19:52:20-07,0,,0,0,0
1345,2011-10-05 19:52:40-07,2,95,1,2,0
1345,2011-10-05 19:53:00-07,2,67,1,2,0
1345,2011-10-05 19:53:20-07,3,63,2,2,0
1345,2011-10-05 19:53:40-07,3,58,3,2,0
1345,2011-10-05 19:54:00-07,0,,0,0,0
1345,2011-10-05 19:54:20-07,2,58,1,2,0
1345,2011-10-05 19:54:40-07,2,80,1,2,0
1345,2011-10-05 19:55:00-07,1,57,0,3,0
1345,2011-10-05 19:55:20-07,3,40,3,2,0
1345,2011-10-05 19:55:40-07,0,,0,0,0
1345,2011-10-05 19:56:00-07,1,79,0,3,0
1345,2011-10-05 19:56:20-07,3,67,2,2,0
1345,2011-10-05 19:56:40-07,3,58,2,2,0
1345,2011-10-05 19:57:00-07,5,73,4,2,0
1345,2011-10-05 19:57:20-07,1,63,1,2,0
1345,2011-10-05 19:57:40-07,1,49,0,3,0
1345,2011-10-05 19:58:00-07,,,,0,0
1345,2011-10-05 19:58:20-07,1,63,1,2,0
1345,2011-10-05 19:58:40-07,,,,0,0
1345,2011-10-05 19:59:00-07,1,63,0,3,0
1345,2011-10-05 19:59:20-07,1,63,0,3,0
1345,2011-10-05 19:59:40-07,,,,0,0
1345,2011-10-05 20:00:00-07,3,77,3,2,0
1345,2011-10-05 20:00:20-07,0,,0,0,0
1345,2011-10-05 20:00:40-07,0,,0,0,0
1345,2011-10-05 20:01:00-07,1,51,0,3,0
1345,2011-10-05 20:01:20-07,1,63,1,2,0
1345,2011-10-05 20:01:40-07,3,71,2,2,0
1345,2011-10-05 20:02:00-07,3,50,3,2,0
1345,2011-10-05 20:02:20-07,0,,0,0,0
1345,2011-10-05 20:02:40-07,1,67,1,2,0
1345,2011-10-05 20:03:00-07,1,63,1,2,0
1345,2011-10-05 20:03:20-07,1,49,0,3,0
1345,2011-10-05 20:03:40-07,1,94,0,3,0
1345,2011-10-05 20:04:00-07,2,64,2,2,0
1345,2011-10-05 20:04:20-07,3,75,2,2,0
1345,2011-10-05 20:04:40-07,1,0,0,3,24
1345,2011-10-05 20:05:00-07,0,,0,0,0
1345,2011-10-05 20:05:20-07,3,61,2,2,0
1345,2011-10-05 20:05:40-07,4,48,3,2,0
1345,2011-10-05 20:06:00-07,3,65,3,2,0
1345,2011-10-05 20:06:20-07,3,64,3,2,0
1345,2011-10-05 20:06:40-07,1,64,1,2,0
1345,2011-10-05 20:07:00-07,3,60,2,2,0
1345,2011-10-05 20:07:20-07,1,96,1,2,0
1345,2011-10-05 20:07:40-07,2,60,1,2,0
1345,2011-10-05 20:08:00-07,2,75,1,2,0
1345,2011-10-05 20:08:20-07,3,45,2,2,0
1345,2011-10-05 20:08:40-07,5,62,5,2,0
1345,2011-10-05 20:09:00-07,5,59,7,2,0
1345,2011-10-05 20:09:20-07,2,49,1,2,0
1345,2011-10-05 20:09:40-07,3,60,2,2,0
1345,2011-10-05 20:10:00-07,2,56,2,2,0
1345,2011-10-05 20:10:20-07,6,63,4,2,0
1345,2011-10-05 20:10:40-07,2,67,0,3,0
1345,2011-10-05 20:11:00-07,2,57,3,2,0
1345,2011-10-05 20:11:20-07,3,52,3,2,0
1345,2011-10-05 20:11:40-07,2,67,1,2,0
1345,2011-10-05 20:12:00-07,0,,0,0,0
1345,2011-10-05 20:12:20-07,2,45,1,2,0
1345,2011-10-05 20:12:40-07,4,68,4,2,0
1345,2011-10-05 20:13:00-07,0,,0,0,0
1345,2011-10-05 20:13:20-07,1,62,1,2,0
1345,2011-10-05 20:13:40-07,3,67,2,2,0
1345,2011-10-05 20:14:00-07,0,,0,0,0
1345,2011-10-05 20:14:20-07,2,67,2,2,0
1345,2011-10-05 20:14:40-07,2,82,0,3,0
1345,2011-10-05 20:15:00-07,0,,0,0,0
1345,2011-10-05 20:15:20-07,2,79,1,2,0
1345,2011-10-05 20:15:40-07,1,62,0,3,0
1345,2011-10-05 20:16:00-07,2,59,1,2,0
1345,2011-10-05 20:16:20-07,2,56,3,2,0
1345,2011-10-05 20:16:40-07,3,77,2,2,0
1345,2011-10-05 20:17:00-07,2,65,2,2,0
1345,2011-10-05 20:17:20-07,1,67,0,3,0
1345,2011-10-05 20:17:40-07,2,57,1,2,0
1345,2011-10-05 20:18:00-07,2,65,1,2,0
1345,2011-10-05 20:18:20-07,1,102,0,3,4
1345,2011-10-05 20:18:40-07,1,67,1,2,0
1345,2011-10-05 20:19:00-07,1,75,0,3,0
1345,2011-10-05 20:19:20-07,3,58,2,2,0
1345,2011-10-05 20:19:40-07,1,67,0,3,0
1345,2011-10-05 20:20:00-07,3,67,3,2,0
1345,2011-10-05 20:20:20-07,4,57,5,2,0
1345,2011-10-05 20:20:40-07,1,67,1,2,0
1345,2011-10-05 20:21:00-07,4,56,3,2,0
1345,2011-10-05 20:21:20-07,0,,0,0,0
1345,2011-10-05 20:21:40-07,1,65,0,3,0
1345,2011-10-05 20:22:00-07,2,64,2,2,0
1345,2011-10-05 20:22:20-07,4,50,2,2,0
1345,2011-10-05 20:22:40-07,3,78,3,2,0
1345,2011-10-05 20:23:00-07,1,67,1,2,0
1345,2011-10-05 20:23:20-07,2,64,3,2,0
1345,2011-10-05 20:23:40-07,0,,0,0,0
1345,2011-10-05 20:24:00-07,0,,0,0,0
1345,2011-10-05 20:24:20-07,2,58,1,2,0
1345,2011-10-05 20:24:40-07,3,67,3,2,0
1345,2011-10-05 20:25:00-07,2,59,2,2,0
1345,2011-10-05 20:25:20-07,2,57,2,2,0
1345,2011-10-05 20:25:40-07,0,,0,0,0
1345,2011-10-05 20:26:00-07,1,54,0,3,0
1345,2011-10-05 20:26:20-07,0,,0,0,0
1345,2011-10-05 20:26:40-07,3,60,4,2,0
1345,2011-10-05 20:27:00-07,0,,0,0,0
1345,2011-10-05 20:27:20-07,1,63,0,3,0
1345,2011-10-05 20:27:40-07,0,,0,0,0
1345,2011-10-05 20:28:00-07,1,67,1,2,0
1345,2011-10-05 20:28:20-07,2,67,2,2,0
1345,2011-10-05 20:28:40-07,3,41,1,2,0
1345,2011-10-05 20:29:00-07,2,63,2,2,0
1345,2011-10-05 20:29:20-07,1,56,0,3,0
1345,2011-10-05 20:29:40-07,0,,0,0,0
1345,2011-10-05 20:30:00-07,4,64,3,2,0
1345,2011-10-05 20:30:20-07,1,67,0,3,0
1345,2011-10-05 20:30:40-07,3,54,2,2,0
1345,2011-10-05 20:31:00-07,3,49,3,2,0
1345,2011-10-05 20:31:20-07,1,63,1,2,0
1345,2011-10-05 20:31:40-07,1,94,0,3,0
1345,2011-10-05 20:32:00-07,2,78,1,2,0
1345,2011-10-05 20:32:20-07,1,63,1,2,0
1345,2011-10-05 20:32:40-07,2,67,1,2,0
1345,2011-10-05 20:33:00-07,4,57,4,2,0
1345,2011-10-05 20:33:20-07,4,65,3,2,0
1345,2011-10-05 20:33:40-07,0,,0,0,0
1345,2011-10-05 20:34:00-07,0,,0,0,0
1345,2011-10-05 20:34:20-07,2,56,3,2,0
1345,2011-10-05 20:34:40-07,2,67,2,2,0
1345,2011-10-05 20:35:00-07,1,62,0,3,0
1345,2011-10-05 20:35:20-07,1,49,0,3,0
1345,2011-10-05 20:35:40-07,1,67,1,2,0
1345,2011-10-05 20:36:00-07,1,62,1,2,0
1345,2011-10-05 20:36:20-07,0,,0,0,0
1345,2011-10-05 20:36:40-07,4,52,3,2,0
1345,2011-10-05 20:37:00-07,2,62,2,2,0
1345,2011-10-05 20:37:20-07,1,62,1,2,0
1345,2011-10-05 20:37:40-07,3,76,2,2,0
1345,2011-10-05 20:38:00-07,1,63,1,2,0
1345,2011-10-05 20:38:20-07,1,70,1,2,0
1345,2011-10-05 20:38:40-07,0,,0,0,0
1345,2011-10-05 20:39:00-07,0,,0,0,0
1345,2011-10-05 20:39:20-07,0,,0,0,0
1345,2011-10-05 20:39:40-07,1,67,1,2,0
1345,2011-10-05 20:40:00-07,0,,0,0,0
1345,2011-10-05 20:40:20-07,2,75,2,2,0
1345,2011-10-05 20:40:40-07,4,61,3,2,0
1345,2011-10-05 20:41:00-07,5,70,5,2,0
1345,2011-10-05 20:41:20-07,3,83,2,2,0
1345,2011-10-05 20:41:40-07,3,58,2,2,0
1345,2011-10-05 20:42:00-07,5,65,4,2,0
1345,2011-10-05 20:42:20-07,1,63,0,3,0
1345,2011-10-05 20:42:40-07,4,69,4,2,0
1345,2011-10-05 20:43:00-07,1,67,1,2,0
1345,2011-10-05 20:43:20-07,2,67,1,2,0
1345,2011-10-05 20:43:40-07,0,,0,0,0
1345,2011-10-05 20:44:00-07,0,,0,0,0
1345,2011-10-05 20:44:20-07,1,76,0,3,0
1345,2011-10-05 20:44:40-07,0,,0,0,0
1345,2011-10-05 20:45:00-07,1,67,0,3,0
1345,2011-10-05 20:45:20-07,0,,0,0,0
1345,2011-10-05 20:45:40-07,1,83,0,3,0
1345,2011-10-05 20:46:00-07,0,,0,0,0
1345,2011-10-05 20:46:20-07,1,67,0,3,0
1345,2011-10-05 20:46:40-07,1,56,4,2,0
1345,2011-10-05 20:47:00-07,4,66,3,2,0
1345,2011-10-05 20:47:20-07,1,94,0,3,0
1345,2011-10-05 20:47:40-07,0,,0,0,0
1345,2011-10-05 20:48:00-07,1,43,0,3,0
1345,2011-10-05 20:48:20-07,0,,0,0,0
1345,2011-10-05 20:48:40-07,2,55,2,2,0
1345,2011-10-05 20:49:00-07,1,59,0,3,0
1345,2011-10-05 20:49:20-07,5,62,7,2,0
1345,2011-10-05 20:49:40-07,1,48,0,3,0
1345,2011-10-05 20:50:00-07,1,62,1,2,0
1345,2011-10-05 20:50:20-07,1,56,0,3,0
1345,2011-10-05 20:50:40-07,4,67,3,2,0
1345,2011-10-05 20:51:00-07,1,26,1,2,0
1345,2011-10-05 20:51:20-07,1,58,0,3,0
1345,2011-10-05 20:51:40-07,3,67,3,2,0
1345,2011-10-05 20:52:00-07,0,,0,0,0
1345,2011-10-05 20:52:20-07,4,62,4,2,0
1345,2011-10-05 20:52:40-07,2,72,1,2,0
1345,2011-10-05 20:53:00-07,3,54,2,2,0
1345,2011-10-05 20:53:20-07,2,53,2,2,0
1345,2011-10-05 20:53:40-07,0,,0,0,0
1345,2011-10-05 20:54:00-07,2,80,1,2,0
1345,2011-10-05 20:54:20-07,3,52,2,2,0
1345,2011-10-05 20:54:40-07,2,64,2,2,0
1345,2011-10-05 20:55:00-07,3,56,3,2,0
1345,2011-10-05 20:55:20-07,1,67,0,3,0
1345,2011-10-05 20:55:40-07,1,62,1,2,0
1345,2011-10-05 20:56:00-07,3,64,3,2,0
1345,2011-10-05 20:56:20-07,1,63,1,2,0
1345,2011-10-05 20:56:40-07,0,,0,0,0
1345,2011-10-05 20:57:00-07,2,63,2,2,0
1345,2011-10-05 20:57:20-07,2,56,1,2,0
1345,2011-10-05 20:57:40-07,0,,0,0,0
1345,2011-10-05 20:58:00-07,0,,0,0,0
1345,2011-10-05 20:58:20-07,1,67,0,3,0
1345,2011-10-05 20:58:40-07,1,62,0,3,0
1345,2011-10-05 20:59:00-07,0,,0,0,0
1345,2011-10-05 20:59:20-07,4,58,3,2,0
1345,2011-10-05 20:59:40-07,0,,0,0,0
1345,2011-10-05 21:00:00-07,3,67,2,2,0
1345,2011-10-05 21:00:20-07,0,,0,0,0
1345,2011-10-05 21:00:40-07,0,,0,0,0
1345,2011-10-05 21:01:00-07,3,62,3,2,0
1345,2011-10-05 21:01:20-07,1,67,0,3,0
1345,2011-10-05 21:01:40-07,2,62,1,2,0
1345,2011-10-05 21:02:00-07,1,49,0,3,0
1345,2011-10-05 21:02:20-07,1,59,1,2,0
1345,2011-10-05 21:02:40-07,0,,0,0,0
1345,2011-10-05 21:03:00-07,2,62,1,2,0
1345,2011-10-05 21:03:20-07,0,,0,0,0
1345,2011-10-05 21:03:40-07,3,59,2,2,0
1345,2011-10-05 21:04:00-07,2,65,2,2,0
1345,2011-10-05 21:04:20-07,1,62,0,3,0
1345,2011-10-05 21:04:40-07,3,42,2,2,0
1345,2011-10-05 21:05:00-07,2,67,2,2,0
1345,2011-10-05 21:05:20-07,4,67,3,2,0
1345,2011-10-05 21:05:40-07,1,67,1,2,0
1345,2011-10-05 21:06:00-07,0,,0,0,0
1345,2011-10-05 21:06:20-07,3,69,2,2,0
1345,2011-10-05 21:06:40-07,0,,0,0,0
1345,2011-10-05 21:07:00-07,1,49,0,3,0
1345,2011-10-05 21:07:20-07,2,67,2,2,0
1345,2011-10-05 21:07:40-07,3,63,3,2,0
1345,2011-10-05 21:08:00-07,1,70,1,2,0
1345,2011-10-05 21:08:20-07,1,49,0,3,0
1345,2011-10-05 21:08:40-07,2,49,1,2,0
1345,2011-10-05 21:09:00-07,2,84,1,2,0
1345,2011-10-05 21:09:20-07,2,67,2,2,0
1345,2011-10-05 21:09:40-07,3,48,1,2,0
1345,2011-10-05 21:10:00-07,1,67,0,3,0
1345,2011-10-05 21:10:20-07,0,,0,0,0
1345,2011-10-05 21:10:40-07,5,70,4,2,0
1345,2011-10-05 21:11:00-07,0,,0,0,0
1345,2011-10-05 21:11:20-07,0,,0,0,0
1345,2011-10-05 21:11:40-07,1,49,0,3,0
1345,2011-10-05 21:12:00-07,2,65,2,2,0
1345,2011-10-05 21:12:20-07,1,67,0,3,0
1345,2011-10-05 21:12:40-07,0,,0,0,0
1345,2011-10-05 21:13:00-07,1,62,0,3,0
1345,2011-10-05 21:13:20-07,3,58,2,2,0
1345,2011-10-05 21:13:40-07,4,59,3,2,0
1345,2011-10-05 21:14:00-07,0,,0,0,0
1345,2011-10-05 21:14:20-07,3,66,2,2,0
1345,2011-10-05 21:14:40-07,1,61,1,2,0
1345,2011-10-05 21:15:00-07,2,57,2,2,0
1345,2011-10-05 21:15:20-07,2,56,2,2,0
1345,2011-10-05 21:15:40-07,5,61,3,2,0
1345,2011-10-05 21:16:00-07,1,47,1,2,0
1345,2011-10-05 21:16:20-07,0,,0,0,0
1345,2011-10-05 21:16:40-07,3,64,3,2,0
1345,2011-10-05 21:17:00-07,0,,0,0,0
1345,2011-10-05 21:17:20-07,5,65,4,2,0
1345,2011-10-05 21:17:40-07,1,62,1,2,0
1345,2011-10-05 21:18:00-07,1,52,0,3,0
1345,2011-10-05 21:18:20-07,1,62,1,2,0
1345,2011-10-05 21:18:40-07,2,67,1,2,0
1345,2011-10-05 21:19:00-07,2,65,2,2,0
1345,2011-10-05 21:19:20-07,0,,0,0,0
1345,2011-10-05 21:19:40-07,1,63,1,2,0
1345,2011-10-05 21:20:00-07,1,67,1,2,0
1345,2011-10-05 21:20:20-07,5,68,4,2,0
1345,2011-10-05 21:20:40-07,2,57,1,2,0
1345,2011-10-05 21:21:00-07,2,65,2,2,0
1345,2011-10-05 21:21:20-07,0,,0,0,0
1345,2011-10-05 21:21:40-07,2,94,1,2,0
1345,2011-10-05 21:22:00-07,5,49,3,2,0
1345,2011-10-05 21:22:20-07,0,,0,0,0
1345,2011-10-05 21:22:40-07,0,,0,0,0
1345,2011-10-05 21:23:00-07,0,,0,0,0
1345,2011-10-05 21:23:20-07,4,73,3,2,0
1345,2011-10-05 21:23:40-07,2,65,2,2,0
1345,2011-10-05 21:24:00-07,0,,0,0,0
1345,2011-10-05 21:24:20-07,2,62,2,2,0
1345,2011-10-05 21:24:40-07,2,86,1,2,0
1345,2011-10-05 21:25:00-07,5,66,3,2,0
1345,2011-10-05 21:25:20-07,2,55,1,2,0
1345,2011-10-05 21:25:40-07,5,62,5,2,0
1345,2011-10-05 21:26:00-07,1,49,0,3,0
1345,2011-10-05 21:26:20-07,5,65,4,2,0
1345,2011-10-05 21:26:40-07,1,63,2,2,0
1345,2011-10-05 21:27:00-07,4,60,4,2,0
1345,2011-10-05 21:27:20-07,1,50,0,3,0
1345,2011-10-05 21:27:40-07,2,64,1,2,0
1345,2011-10-05 21:28:00-07,3,44,3,2,0
1345,2011-10-05 21:28:20-07,0,,0,0,0
1345,2011-10-05 21:28:40-07,1,67,0,3,0
1345,2011-10-05 21:29:00-07,4,70,3,2,0
1345,2011-10-05 21:29:20-07,0,,0,0,0
1345,2011-10-05 21:29:40-07,3,64,3,2,0
1345,2011-10-05 21:30:00-07,1,63,1,2,0
1345,2011-10-05 21:30:20-07,1,62,0,3,0
1345,2011-10-05 21:30:40-07,0,,0,0,0
1345,2011-10-05 21:31:00-07,0,,0,0,0
1345,2011-10-05 21:31:20-07,1,64,0,3,0
1345,2011-10-05 21:31:40-07,2,67,1,2,0
1345,2011-10-05 21:32:00-07,5,64,3,2,0
1345,2011-10-05 21:32:20-07,1,67,0,3,0
1345,2011-10-05 21:32:40-07,1,49,0,3,0
1345,2011-10-05 21:33:00-07,3,86,1,2,0
1345,2011-10-05 21:33:20-07,0,,0,0,0
1345,2011-10-05 21:33:40-07,1,67,1,2,0
1345,2011-10-05 21:34:00-07,2,65,2,2,0
1345,2011-10-05 21:34:20-07,0,,0,0,0
1345,2011-10-05 21:34:40-07,2,67,2,2,0
1345,2011-10-05 21:35:00-07,0,,0,0,0
1345,2011-10-05 21:35:20-07,1,66,0,3,0
1345,2011-10-05 21:35:40-07,0,,0,0,0
1345,2011-10-05 21:36:00-07,0,,0,0,0
1345,2011-10-05 21:36:20-07,1,6,2,2,0
1345,2011-10-05 21:36:40-07,1,63,0,3,0
1345,2011-10-05 21:37:00-07,0,,0,0,0
1345,2011-10-05 21:37:20-07,0,,0,0,0
1345,2011-10-05 21:37:40-07,2,64,1,2,0
1345,2011-10-05 21:38:00-07,1,66,0,3,0
1345,2011-10-05 21:38:20-07,1,67,0,3,0
1345,2011-10-05 21:38:40-07,5,58,5,2,0
1345,2011-10-05 21:39:00-07,3,62,3,2,0
1345,2011-10-05 21:39:20-07,2,66,1,2,0
1345,2011-10-05 21:39:40-07,0,,0,0,0
1345,2011-10-05 21:40:00-07,0,,0,0,0
1345,2011-10-05 21:40:20-07,2,43,1,2,0
1345,2011-10-05 21:40:40-07,4,78,2,2,0
1345,2011-10-05 21:41:00-07,2,64,2,2,0
1345,2011-10-05 21:41:20-07,1,67,0,3,0
1345,2011-10-05 21:41:40-07,1,49,1,2,0
1345,2011-10-05 21:42:00-07,2,64,1,2,0
1345,2011-10-05 21:42:20-07,6,50,6,2,0
1345,2011-10-05 21:42:40-07,0,0,1,3,72
1345,2011-10-05 21:43:00-07,2,67,2,2,0
1345,2011-10-05 21:43:20-07,2,67,1,2,0
1345,2011-10-05 21:43:40-07,9,58,8,2,0
1345,2011-10-05 21:44:00-07,0,,0,0,0
1345,2011-10-05 21:44:20-07,0,,0,0,0
1345,2011-10-05 21:44:40-07,2,46,0,3,0
1345,2011-10-05 21:45:00-07,1,64,1,2,0
1345,2011-10-05 21:45:20-07,4,66,2,2,0
1345,2011-10-05 21:45:40-07,1,67,0,3,0
1345,2011-10-05 21:46:00-07,0,,0,0,0
1345,2011-10-05 21:46:20-07,0,,0,0,0
1345,2011-10-05 21:46:40-07,2,77,1,2,0
1345,2011-10-05 21:47:00-07,4,78,3,2,0
1345,2011-10-05 21:47:20-07,1,63,1,2,0
1345,2011-10-05 21:47:40-07,4,59,3,2,0
1345,2011-10-05 21:48:00-07,1,59,0,3,0
1345,2011-10-05 21:48:20-07,1,67,0,3,0
1345,2011-10-05 21:48:40-07,1,67,0,3,0
1345,2011-10-05 21:49:00-07,2,67,1,2,0
1345,2011-10-05 21:49:20-07,1,67,0,3,0
1345,2011-10-05 21:49:40-07,4,62,2,2,0
1345,2011-10-05 21:50:00-07,0,,0,0,0
1345,2011-10-05 21:50:20-07,2,79,1,2,0
1345,2011-10-05 21:50:40-07,1,49,0,3,0
1345,2011-10-05 21:51:00-07,0,,0,0,0
1345,2011-10-05 21:51:20-07,2,71,1,2,0
1345,2011-10-05 21:51:40-07,1,54,0,3,0
1345,2011-10-05 21:52:00-07,0,,0,0,0
1345,2011-10-05 21:52:20-07,1,67,0,3,0
1345,2011-10-05 21:52:40-07,0,,0,0,0
1345,2011-10-05 21:53:00-07,1,55,0,3,0
1345,2011-10-05 21:53:20-07,2,67,1,2,0
1345,2011-10-05 21:53:40-07,4,64,4,2,0
1345,2011-10-05 21:54:00-07,3,60,3,2,0
1345,2011-10-05 21:54:20-07,3,56,1,2,0
1345,2011-10-05 21:54:40-07,1,67,0,3,0
1345,2011-10-05 21:55:00-07,0,,0,0,0
1345,2011-10-05 21:55:20-07,0,,0,0,0
1345,2011-10-05 21:55:40-07,3,59,2,2,0
1345,2011-10-05 21:56:00-07,2,83,1,2,0
1345,2011-10-05 21:56:20-07,1,67,1,2,0
1345,2011-10-05 21:56:40-07,3,56,2,2,0
1345,2011-10-05 21:57:00-07,1,63,1,2,0
1345,2011-10-05 21:57:20-07,1,66,0,3,0
1345,2011-10-05 21:57:40-07,0,,0,0,0
1345,2011-10-05 21:58:00-07,0,,0,0,0
1345,2011-10-05 21:58:20-07,0,,0,0,0
1345,2011-10-05 21:58:40-07,2,65,1,2,0
1345,2011-10-05 21:59:00-07,2,63,2,2,0
1345,2011-10-05 21:59:20-07,1,67,1,2,0
1345,2011-10-05 21:59:40-07,0,,0,0,0
1345,2011-10-05 22:00:00-07,3,39,0,3,0
1345,2011-10-05 22:00:20-07,3,58,3,2,0
1345,2011-10-05 22:00:40-07,0,,0,0,0
1345,2011-10-05 22:01:00-07,1,49,0,3,0
1345,2011-10-05 22:01:20-07,2,67,2,2,0
1345,2011-10-05 22:01:40-07,0,,0,0,0
1345,2011-10-05 22:02:00-07,0,,0,0,0
1345,2011-10-05 22:02:20-07,2,57,2,2,0
1345,2011-10-05 22:02:40-07,0,,0,0,0
1345,2011-10-05 22:03:00-07,1,67,0,3,0
1345,2011-10-05 22:03:20-07,1,51,0,3,0
1345,2011-10-05 22:03:40-07,3,58,2,2,0
1345,2011-10-05 22:04:00-07,0,,0,0,0
1345,2011-10-05 22:04:20-07,1,64,0,3,0
1345,2011-10-05 22:04:40-07,1,67,0,3,0
1345,2011-10-05 22:05:00-07,1,67,0,3,0
1345,2011-10-05 22:05:20-07,3,62,2,2,0
1345,2011-10-05 22:05:40-07,1,57,1,2,0
1345,2011-10-05 22:06:00-07,0,,0,0,0
1345,2011-10-05 22:06:20-07,2,67,2,2,0
1345,2011-10-05 22:06:40-07,1,96,1,2,0
1345,2011-10-05 22:07:00-07,1,62,1,2,0
1345,2011-10-05 22:07:20-07,1,64,0,3,0
1345,2011-10-05 22:07:40-07,0,,0,0,0
1345,2011-10-05 22:08:00-07,0,,0,0,0
1345,2011-10-05 22:08:20-07,1,67,0,3,0
1345,2011-10-05 22:08:40-07,0,,0,0,0
1345,2011-10-05 22:09:00-07,3,75,2,2,0
1345,2011-10-05 22:09:20-07,3,73,2,2,0
1345,2011-10-05 22:09:40-07,1,52,0,3,0
1345,2011-10-05 22:10:00-07,1,48,0,3,0
1345,2011-10-05 22:10:20-07,2,76,1,2,0
1345,2011-10-05 22:10:40-07,0,,0,0,0
1345,2011-10-05 22:11:00-07,0,,0,0,0
1345,2011-10-05 22:11:20-07,0,,0,0,0
1345,2011-10-05 22:11:40-07,1,49,0,3,0
1345,2011-10-05 22:12:00-07,0,,0,0,0
1345,2011-10-05 22:12:20-07,1,96,0,3,0
1345,2011-10-05 22:12:40-07,1,92,1,2,0
1345,2011-10-05 22:13:00-07,0,,0,0,0
1345,2011-10-05 22:13:20-07,1,67,1,2,0
1345,2011-10-05 22:13:40-07,1,67,0,3,0
1345,2011-10-05 22:14:00-07,0,,0,0,0
1345,2011-10-05 22:14:20-07,1,0,0,3,24
1345,2011-10-05 22:14:40-07,0,0,1,3,72
1345,2011-10-05 22:15:00-07,5,62,5,2,0
1345,2011-10-05 22:15:20-07,0,,0,0,0
1345,2011-10-05 22:15:40-07,0,,0,0,0
1345,2011-10-05 22:16:00-07,1,67,1,2,0
1345,2011-10-05 22:16:20-07,3,75,2,2,0
1345,2011-10-05 22:16:40-07,2,62,2,2,0
1345,2011-10-05 22:17:00-07,1,67,0,3,0
1345,2011-10-05 22:17:20-07,2,59,2,2,0
1345,2011-10-05 22:17:40-07,0,,0,0,0
1345,2011-10-05 22:18:00-07,1,49,0,3,0
1345,2011-10-05 22:18:20-07,1,63,0,3,0
1345,2011-10-05 22:18:40-07,1,66,0,3,0
1345,2011-10-05 22:19:00-07,1,67,0,3,0
1345,2011-10-05 22:19:20-07,3,69,3,2,0
1345,2011-10-05 22:19:40-07,0,,0,0,0
1345,2011-10-05 22:20:00-07,0,,0,0,0
1345,2011-10-05 22:20:20-07,1,67,0,3,0
1345,2011-10-05 22:20:40-07,1,67,0,3,0
1345,2011-10-05 22:21:00-07,0,,0,0,0
1345,2011-10-05 22:21:20-07,1,67,0,3,0
1345,2011-10-05 22:21:40-07,1,26,0,3,0
1345,2011-10-05 22:22:00-07,1,62,1,2,0
1345,2011-10-05 22:22:20-07,0,,0,0,0
1345,2011-10-05 22:22:40-07,3,73,2,2,0
1345,2011-10-05 22:23:00-07,1,54,0,3,0
1345,2011-10-05 22:23:20-07,0,,0,0,0
1345,2011-10-05 22:23:40-07,0,,0,0,0
1345,2011-10-05 22:24:00-07,1,67,1,2,0
1345,2011-10-05 22:24:20-07,0,,0,0,0
1345,2011-10-05 22:24:40-07,1,67,1,2,0
1345,2011-10-05 22:25:00-07,0,,0,0,0
1345,2011-10-05 22:25:20-07,1,0,0,3,24
1345,2011-10-05 22:25:40-07,0,0,1,3,72
1345,2011-10-05 22:26:00-07,0,,0,0,0
1345,2011-10-05 22:26:20-07,0,,0,0,0
1345,2011-10-05 22:26:40-07,1,57,0,3,0
